,input_claim_ids,used_words_and_synonyms
42,tweet-sno-42,"['alabama', 'take', 'lead', 'assume', 'bring', 'choose', 'accept', 'fill', 'consider', 'necessitate', 'film', 'remove', 'consume', 'learn', 'claim', 'aim', 'carry', 'lease', 'subscribe', 'contain', 'drive', 'contract', 'one', 'matchless', 'expression', 'look', 'spirit', 'search', 'front', 'attend', 'expect', 'count', 'hurricane', 'dorian', 'evacuate', 'whole', 'unharmed', 'hale', 'solid', 'wholly', 'map', 'function', '.']"
43,tweet-sno-43,"['ohio', 'good', 'gracious', 'benignant', 'courteous', '.', 'civil', ',', 'cheerful', ',', 'respectful', '&', 'friend', 'ally', 'acquaintance', 'supporter', 'people', 'citizenry', 'multitude', '’', 'share', 'parcel', 'contribution', 'plowshare', 'partake', 'religious', 'belief', 'impression', '.', 'sometimes', ',', 'evening', 'flush', 'even', 'tied', 'marry', '.', '’', 'methodist', '&', 'husband', 'conserve', 'jewish', ',', 'thank', 'request', 'ask', 'necessitate', '.', 'happy', 'felicitous', 'glad', 'new', 'fresh', 'raw', 'newfangled', 'modern', 'newly', 'year', 'class', 'r', '!']"
44,tweet-sno-44,"['today', 'nowadays', 'u', 'publish', 'issue', 'write_out', 'guidance', 'steering', 'd', '“', 'longer', 'long', 'retentive', 'farseeing', 'see', 'study', 'consider', 'think', 'regard', 'view', 'child', 'united_states_government', 'united_states', 'government', 'politics', 'employee', 'arm', 'armed', 'force', 'military_unit', 'violence', 'power', 'effect', 'force_out', 'coerce', 'impel', 'push', 'wedge', 'pull', 'storm', 'member', 'extremity', 'penis', 'reside', 'occupy', 'rest', 'outside', 'external', 'outdoor', 'away', 'unite', 'unify', 'connect', 'united', 'joined', 'state', 'state_of_matter', 'country', 'department_of_state', 'submit', 'express', '‘', '’', 'purpose', 'function', 'determination', 'aim', 'acquiring', 'get', 'assume', 'grow', 'acquire', 'learn', 'develop', 'citizenship', '”', '—']"
45,tweet-sno-45,"['make', 'induce', 'cause', 'produce', 'draw', 'create', 'gain', 'do', 'form', 'reach', 'construct', 'name', 'have', 'lay_down', 'hold', 'take', 'stool', 'cook', 'seduce', 'made', 'group', 'free_radical', 'radical', 'root', 'extremist', 'revolutionary', 'left', 'left_field', 'leave', 'exit', 'entrust', 'bequeath', 'impart', 'forget', 'leftover', 'narrative', 'story', 'floor', 'history', 'report', 'fib', 'd', 'bedbug', ',', 'b', 'stephen', 'load', 'laden', 'loaded', 'affluent', 'besotted', '!', 'career', 'call', 'shout', 'visit', 'address', 'bid', 'predict', 'wrong', 'incorrect', 'improper', 'amiss', 'ill-timed', 'faulty', 'incorrectly', 'old_age', 'long_time', 'days', 'year', 'class', ',', 'along', 'stay', 'remain', 'persist', 'never', 't', '–', 'loser', 'failure', '!']"
46,tweet-sno-46,"['child', '’', 'bones', 'bone', 'cram', 'found', 'establish', 'find', 'detect', 'determine', 'witness', 'line_up', 'discover', 'rule', 'receive', 'recover', 'find_oneself', 'water', 'body_of_water', 'water_system', 'urine', 'federal_bureau_of_investigation', 'diver', 'loon', 'divers', 'following', 'adjacent', 'future', 'next', 'epstein', '’', 'p', 'i', '#', 'p', ',', '#', 'p', '&', '#', 'p', 'real_number', 'real', 'actual', 'substantial', 'veridical', 'very', '.', 'people', 'citizenry', 'multitude', 'need', 'motivation', 'indigence', 'necessitate', 'want', 'aftermath', 'wake_island', 'wake', 'wake_up', 'inflame', 'awaken', 'degree_fahrenheit', 'fluorine', 'farad', 'f', '!', 'talk', 'speak', 'spill', 'spill_the_beans', 'lecture', '!', 'political', 'party', '!']"
47,tweet-sno-47,"['delete', 'erase', 'edit', 'tweet', 'pinch', 'j', 'b', '’', 'college', 'debt', '.', 'video', 'video_recording', 'television', 'professor', 'prove', 'testify', 'test', 'rise', 'raise', 'initial', 'coverage', 'report', 'false', 'delusive', 'fake', 'assumed', 'faithlessly', '.', ':']"
48,tweet-sno-48,"['olive', 'garden', 'support', 'back', 'hold', 'confirm', 'subscribe', 'corroborate', 'defend', 'patronize', 'digest', 'encouraging', 'load-bearing', 'trump', 'cornet', 'outdo', '’', 'bigotry', ',', 'climate', 'change', 'variety', 'switch', 'exchange', 'transfer', 'deepen', 'denial', 'abnegation', 'defense', ',', 'deregulation', ',', 'tax', 'cut', 'stinger', 'deletion', 'snub', 'baseball_swing', 'reduce', 'swerve', 'write_out', 'edit', 'hack', 'switch_off', 'ignore', 'abridge', 'dilute', 'geld', 'top', 'peak', 'acme', 'circus_tent', 'exceed', 'clear', 'lead', 'crown', 'one', '%', '.', '’', 'o', 'approve', 'all_right', 'okay', 'rich_people', 'rich', 'fat', 'deep', 'full-bodied', 'ample', '&', 'corporation', 'pot', 'get', 'become', 'receive', 'arrive', 'bring', 'experience', 'pay_back', 'have', 'induce', 'grow', 'contract', 'make', 'drive', 'catch', 'scram', 'draw', 'perplex', 'get_down', 'suffer', 'beget', 'g', 'aid', ',', 'interim', 'meanwhile', 'average', 'modal', 'median', 'worker', 'proletarian', 'actor', 'never', 'assistant', 'avail', 'help', 'help_oneself', 'serve', 'g', 'c', 'corruptness', 'putrescence', 'corruption', '.', 'must', 'mustiness', 'stop', 'arrest', 'stop_consonant', 'period', 'diaphragm', 'blockage', 'discontinue', 'break', 'check', 'intercept', 'end', 'barricade', 'hold_on', '.']"
49,tweet-sno-49,"['narrative', 'story', 'floor', 'history', 'report', 'fib', 'a', 'president', 'president_of_the_united_states', 'trump', 'cornet', 'outdo', 'desire', 'want', 'wanted', 'cherished', 'blow', 'reverse', 'shock', 'gust', 'coke', 'float', 'botch', 'waste', 'fellate', 'shove_off', 'boast', 'blow_out', 'large', 'bombastic', 'big', 'boastfully', 'hurricane', 'nuclear', 'weapon', 'prior', 'anterior', 'reach', 'arrival', 'achieve', 'pass', 'strive', 'shore', 'land', 'prop_up', 'pathetic', 'absurd', 'farcical', '.', 'never', 'state', 'allege', 'suppose', 'read', 'order', 'pronounce', 'say', 'aforesaid', '.', 'fake', 'imposter', 'juke', 'forge', 'fudge', ""talk_through_one's_hat"", 'bogus', 'news', 'news_program', 'newsworthiness', '!']"
50,tweet-sno-50,"['.', ',', 'psychiatrist', ',', 'tell', 'state', 'order', 'assure', 'distinguish', 'b', ':', 'trump', 'cornet', 'outdo', '“', 'may', 'whitethorn', 'responsible', 'creditworthy', 'many', 'million', 'death', 'end', '”', 'a', 'hitler', ',', 'joseph', 'stalin', ',', 'monoamine_oxidase', 'mao']"
51,tweet-sno-51,"['fox', 'dodger', 'flim-flam', 'confuse', 'news', 'news_program', 'newsworthiness', 'worry', 'concern', 'disquieted', 'apprehensive', 'homeless', 'dispossessed', 'people', 'citizenry', 'multitude', 'laying', 'put', 'lay', '“', 'street', 'shooting', 'shot', 'stroke', 'scene', 'injection', 'nip', 'guess', 'snapshot', 'blastoff', 'shoot', 'blast', 'film', 'dart', 'tear', 'photograph', 'inject', 'fritter', 'changeable', 'marijuana', 'cannabis', '”', 'forget', 'weed', 'pot', 'always', 'constantly', 'make', 'perform', 'do', 'cause', 'practice', 'suffice', 'act', 'serve', 'dress', 'done', 'intravenously']"
52,tweet-sno-52,"['president', 'president_of_the_united_states', 'unite', 'unify', 'connect', 'united', 'joined', 'state', 'state_of_matter', 'country', 'department_of_state', 'submit', 'express', 'start', 'beginning', 'startle', 'starting_signal', 'get_down', 'begin', 'depart', 'originate', 'declare', 'announce', ':', '—', '“', 'king', 'baron', 'israel', '”', '—', '“', 'chosen', 'choose', 'one', 'matchless', '”', '—', '“', 'second', 'moment', 'second_base', 'second_gear', 'irregular', 'approach', 'advent', 'orgasm', 'come', 'arrive', 'issue_forth', 'hail', 'fall', 'total', 'occur', 'derive', 'do', 'approaching', 'god', 'deity', 'idol', '”', 'means', 'mean', 'entail', 'intend', 'think_of', 'damn', 'blasted', 'goddam', 'mind', 'judgment', 'thinker', 'take_care', 'heed', 'beware', '&', '’', 'time', 'clock_time', 'fourth_dimension', 'meter', 'prison_term', 'clock', '#', '2', '.']"
53,tweet-sno-53,"['president', 'president_of_the_united_states', 'trump', 'cornet', 'outdo', ':', '“', 'chosen', 'choose', 'o', '”', 'full_moon', 'full', 'wax', 'entire', 'broad', 'wide', 'fully', 'video', 'video_recording', 'television', ':']"
54,tweet-sno-54,"['…', '.', 'like', 'wish', 'alike', 'comparable', '’', 'king', 'baron', 'israel', '.', 'love', 'beloved', 'sexual_love', 'sleep_together', 'second', 'moment', 'second_base', 'second_gear', 'irregular', 'approach', 'advent', 'orgasm', 'come', 'arrive', 'issue_forth', 'hail', 'fall', 'total', 'occur', 'derive', 'do', 'approaching', 'god', 'deity', 'idol', '…', 'american', 'american_english', 'jew', '’', 'know', 'acknowledge', '.', '’', 'evening', 'flush', 'even', 'tied', '’', 'saying', 'state', 'allege', 'suppose', 'read', 'order', 'pronounce', 'say', 'anymore', '.', 'brand', 'shuffle', 'make', 'induce', 'cause', 'produce', 'draw', 'create', 'gain', 'form', 'reach', 'construct', 'name', 'have', 'lay_down', 'hold', 'take', 'stool', 'cook', 'seduce', 'sense', 'common_sense', 'feel', 'smell', '!', '’', 'oklahoma', 'o', 'all_right', 'very_well', ',', 'support', 'keep', 'continue', 'prevent', 'observe', 'retain', 'sustain', 'restrain', 'keep_open', 'preserve', '’', ',', '’', 'good', 'commodity', 'full', 'estimable', 'beneficial', 'adept', 'dear', 'dependable', 'effective', 'well', 'thoroughly', '…', '.']"
55,tweet-sno-55,"['little', 'small', 'fiddling', 'short', 'know', 'acknowledge', 'sleep_together', 'known', 'fact', ':', 'current', 'stream', 'c', 'breakage', 'interrupt', 'break', 'transgress', 'break_in', 'violate', 'better', 'unwrap', 'fail', 'dampen', 'separate', 'demote', 'bankrupt', 'collapse', 'break_dance', 'pause', 'crack', 'fracture', 'news', 'news_program', 'newsworthiness', 'headline', '“', 'president', 'president_of_the_united_states', 'trump', 'cornet', 'outdo', 'postpone', 'denmark', 'trip', 'slip', 'tripper', 'stumble', 'travel', 'prime', 'flower', 'premier', 'choice', 'minster', 'garbage', 'refuse', 'defy', 'deny', 'resist', 'reject', 'sell', 'deal', 'betray', 'greenland', 'unite', 'unify', 'connect', 'united', 'joined', 'state', 'state_of_matter', 'country', 'department_of_state', 'submit', 'express', '”', ',', ',', 'word', 'discussion', 'parole', 'son', 'password', 'bible', 'give_voice', ',', '1', 'episode', 'sequence', 'simpson', '.']"
56,tweet-sno-56,"['amazon', 'burning', 'burn', 'combustion', 'electrocution', 'bite', 'cauterize', 'sunburn', 'cut', 'burn_off', 'three', 'week', 'workweek', ',', '’', 'determination', 'finding', 'find', 'detect', 'determine', 'witness', 'line_up', 'discover', 'rule', 'receive', 'recover', 'find_oneself', 'lack', 'miss', 'medium', 'culture_medium', 'metier', 'coverage', '.', 'one', 'matchless', 'important', 'significant', 'crucial', 'authoritative', 'ecosystem', 'earth', 'land', 'worldly_concern', 'ground', '.', 'spread', 'gap', 'ranch', 'scatter', 'banquet', 'bedspread', 'unfold', 'circulate', 'go_around', 'diffuse', 'dispersed', 'outspread', 'awareness']"
57,tweet-sno-57,"['#', 'p', '?', '?', '?', 'creepy', 'photograph', 'trump', 'cornet', 'outdo', 'crash', 'barge_in', 'doss', 'bally', 'wedding', 'marriage', 'marry', 'try', 'test', 'judge', 'sample', 'hear', 'try_on', 'trying', 'nerve-racking', 'kiss', 'snog', 'bride', 'bridget', 'post', 'station', 'stake', 'mail', 'posted', 'v', 'a']"
58,tweet-sno-58,"['well', 'good', ',', '…', 'color', 'semblance', 'coloring_material', 'tinge', 'discolor', 'unsurprised', '.', 'case', 'event', 'lawsuit', 'subject', 'character', 'font', 'sheath', 'shell', 'casing', 'encase', 'necessitate', 'want', 'need', 'needed', 'reason', 'rationality', 'cause', 'argue', '#', 'b', 'aside', 'digression', 'apart', 'away', 'attack', 'fire', 'approach', 'assail', 'woman', 'charwoman', 'womanhood', '’', 'healthcare', ',', 'major', 'subscriber', 'contributor', 'trump', 'cornet', 'outdo', '’', '2', 'political_campaign', 'campaign', 'crusade', '.', 'y', '.', 'fuck', 'sleep_together', 'curriculum_vitae', '.', 'hello', 'w', '#', 'b']"
59,tweet-sno-59,"['sad', 'deplorable', ':', 'stopping_point', 'last', 'death', 'end', 'survive', 'concluding', 'final', 'night', 'nox', ',', 'r', 'make', 'induce', 'cause', 'produce', 'draw', 'create', 'gain', 'do', 'form', 'reach', 'construct', 'name', 'have', 'lay_down', 'hold', 'take', 'stool', 'cook', 'seduce', 'made', 'baseless', 'claim', 'title', 'call', 'massive', 'voter', 'fraud', 'imposter', 'new_hampshire', '2', 'letter', ',', 'ask', 'necessitate', 'back', 'rear', 'spinal_column', 'binding', 'second', 'bet_on', 'footing', 'price', 'term', 'condition', 'terminus', 'former', 'erstwhile', 'early', 'casino', 'operator', 'hustler', 'understand', 'sympathize', ':', '“', 'semen', 'come', 'arrive', 'issue_forth', 'hail', 'fall', 'total', 'occur', 'derive', 'time', 'clock_time', 'fourth_dimension', 'meter', 'prison_term', 'clock', 'need', 'motivation', 'indigence', 'want', 'ballad', 'put', 'lay', 'lie', 'dwell', 'lie_down', 'laic', 'card_game', 'card', 'wag', 'poster', 'calling_card', 'menu', 'batting_order', 'circuit_board', 'tease', 'table', 'mesa', 'board', 'postpone', 'fold', 'congregation', 'flock', 'close_up', 'pen_up', '.', '”']"
60,tweet-sno-60,"['document', 'text_file', 'pass', 'hand', 'handed', 'worker', 'proletarian', 'actor', 'beaver', 'oregonian', 'dress_hat', 'carbon_monoxide', 'cobalt', 'conscientious_objector', 'colorado', 'ethane', 'plant', 'implant', 'establish', 'p', 'departure', 'passing', 'going', 'travel', 'go', 'become', 'run', 'proceed', 'sound', 'function', 'run_low', 'move', 'survive', 'die', 'belong', 'start', 'blend', 'fit', 'rifle', 'plump', 'fail', '’', 'mandatary', 'mandate', 'compulsory', 'w', 'lose', 'misplace', 'fall_back', 'miss', 'suffer', 'overtime', 'wage', 'pay', 'give', 'pay_up', 'yield', '’', '.', 'see', 'understand', 'witness', 'visualize', 'learn', 'watch', 'meet', 'determine', 'visit', 'attend', 'go_steady', 'examine', 'experience', 'interpret', ',', 'paid', 'nonrecreational', 'gainful', 'bus', 'trump', 'cornet', 'outdo', 'event', 'consequence', '.']"
61,tweet-sno-61,"['amaze', 'perplex', 'amazing', 'thing', 'matter', 'learn', 'memorize', 'teach', 'determine', 'erudite', 'knowing', 'conditioned', 'today', 'nowadays', '.', 'm', '–', 'know', 'acknowledge', 'sleep_together', ',', 'like', 'wish', 'alike', 'comparable', 'brand', 'shuffle', 'make', 'induce', 'cause', 'produce', 'draw', 'create', 'gain', 'do', 'form', 'reach', 'construct', 'name', 'have', 'lay_down', 'hold', 'take', 'stool', 'cook', 'seduce', 'united_states', 'america', 'great', 'bang-up', 'capital', 'big', '–', 'nigerian', 'parlance', 'word', 'news', 'discussion', 'parole', 'son', 'password', 'bible', 'give_voice', 'means', 'mean', 'entail', 'intend', 'think_of', 'easily', 'well', 'fool', 'fritter', 'gull', 'horse_around', 'idiot', '.', ',', 'h', 'm', 'folks', 'folk', 'tribe', 'family', 'folk_music', '–', 'nigeria', 'hanker', 'long', 'retentive', 'farseeing', 'remainder', 'rest', 'respite', 'lie', 'stay', 'perch', 'pillow', 'uracil', 'uranium', 'u', '.']"
62,tweet-sno-62,"['opening', 'possibility', 'orifice', 'hatchway', 'first_step', 'open', 'unfold', 'afford', 'south', 'confederacy', 'korean', 'baseball', 'championship', 'backing', 'use', 'practice', 'used', 'exploited', 'secondhand', 'three-d', 'hologram', 'exploitation', '5', 'technology', 'engineering', '.', 'realistic', 'naturalistic', 'dragon', 'draco', 'fly', 'flee', 'vanish', 'stadium', '.', 'u', '!', '!', '!']"
63,tweet-sno-63,"['e', 'delaware', 'lanthanum', 'louisiana', 'la', 'p', 'observe', 'celebrate', 'lionize', 'celebrated', 'reopen', 'stadium', 'incredible', 'hologram', 'show', 'display', 'appearance', 'prove', 'testify', 'picture', 'express', 'indicate', 'read', 'usher', '🦁']"
64,tweet-sno-64,"['first', 'beginning', 'first_base', 'first_gear', 'inaugural', 'foremost', 'lady', 'dame', '’', 'chirrup', 'chitter', 'history', 'report', 'account', 'explanation', 'score', 'bill', ',', 'look', 'appear', 'baby', 'child', 'pamper', 'w', 'parent', 'rear', 'die', 'fail', 'shielding', 'shield', 'harbor', 'elevation', 'elevated_railway', 'p', 'taw', 'shot', 'shooter', 'gunman', '.', 'question', 'doubt', 'motion', 'interrogate', 'interview', 'wonder', 'dispatch', 'discharge', 'free', 'fire', 'acquit', 'exhaust', 'drop', 'empty', 'discharged', 'day', 'sidereal_day', 'bring', 'institute', 'lend', 'fetch', 'back', 'spinal_column', 'binding', 'second', 'bet_on', 'trump', 'cornet', 'outdo', 'visit', 'sojourn', 'travel_to', 'inflict', 'chew_the_fat', '.', 'idaho', 'id', '’', 'f', '.', 'match', 'catch', 'peer', 'couple', 'equal', 'meet', 'pit', 'family', 'class', 'kin', 'syndicate', 'assorted', 'respective', 'diverse', 'versatile', 'news', 'news_program', 'newsworthiness', 'report_card', 'composition', 'reputation', '.', 'a', 'see', 'understand', 'witness', 'visualize', 'learn', 'watch', 'determine', 'attend', 'go_steady', 'examine', 'experience', 'interpret', 'imperativeness', 'press', 'crush', 'wardrobe', 'urge', 'weigh', 'compress', 'crusade', 'iron', 'weight-lift', 'bid', 'confirmation', 'ratification', ',', 'please', 'flag', 'masthead', 'iris', 'pin', 'sag', 'ease_up', 'thread', 'ribbon', 'train_of_thought', 'screw_thread', 'weave', 'string', '.']"
65,tweet-sno-65,"['prostate_specific_antigen', ':', '(', 'found', 'establish', 'find', 'detect', 'determine', 'witness', 'line_up', 'discover', 'rule', 'receive', 'recover', 'find_oneself', ')', 'e', 'bargain', 'buy', 'bribe', 'knock', 'bang', 'hit', 'slam', 'sleep_together', 'spang', ',', 'part', 'parcel', 'share', 'fortune', 'dowry', 'helping', 'assign', '$', '$', 'departure', 'passing', 'going', 'travel', 'go', 'become', 'run', 'proceed', 'sound', 'function', 'run_low', 'move', 'survive', 'die', 'belong', 'start', 'blend', 'fit', 'rifle', 'plump', 'fail', 't', 'r', 'fund', 'store', 'investment_company', 'political_campaign', 'campaign', 'crusade', 'd', 'trump', 'cornet', 'outdo', '.', 'know', 'acknowledge', 'taste', 'preference', 'sample', 'smack', '🔥', 'a', ',', '’', 'support', 'back', 'hold', 'confirm', 'subscribe', 'corroborate', 'defend', 'patronize', 'digest', 'encouraging', 'load-bearing', 'company', 'caller', 'party', ""ship's_company"", 'documentation', 'accompaniment', 'child', 'cage', 'batting_cage', ',', 'change', 'variety', 'switch', 'exchange', 'transfer', 'deepen', 'gun', 'artillery', 'gunman', 'grease-gun', 'accelerator', 'torah', 'law', 'jurisprudence', 'police', ',', 'e', '.']"
66,tweet-sno-66,"['b', 'k', 'undocumented', 'immigration', ':', '`', 'use', 'function', 'consumption', 'habit', 'manipulation', 'practice', 'term', 'condition', 'terminus', ""'"", 'invasion', ',', ""'"", ""'"", 'a', '.', ""'"", 'fact', '.', ""'""]"
